FAILAVG,METRIC,MXN,L4,M_STEP,M_PACKET,INTERFACES
0.382991,244,25,TCP,15,4096,2
0.00761869,151,25,TCP,15,4096,2
0.0706411,162,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0508525,158,25,TCP,15,4096,2
0.292723,212,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.423333,261,25,TCP,15,4096,2
0.0791264,163,25,TCP,15,4096,2
0.207227,189,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.038901,156,25,TCP,15,4096,2
0.00742008,151,25,TCP,15,4096,2
0.00860342,151,25,TCP,15,4096,2
0.0171414,153,25,TCP,15,4096,2
0.420109,259,25,TCP,15,4096,2
0.572549,352,25,TCP,15,4096,2
0.0514353,158,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.335436,226,25,TCP,15,4096,2
0.424764,261,25,TCP,15,4096,2
0.00695172,151,25,TCP,15,4096,2
0.0104044,152,25,TCP,15,4096,2
0.099075,167,25,TCP,15,4096,2
0.0745378,162,25,TCP,15,4096,2
0.347925,230,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.424532,261,25,TCP,15,4096,2
0.361665,235,25,TCP,15,4096,2
0.00192727,150,25,TCP,15,4096,2
0.00728017,151,25,TCP,15,4096,2
0.091449,165,25,TCP,15,4096,2
0.405604,253,25,TCP,15,4096,2
0.00234001,150,25,TCP,15,4096,2
0.393405,248,25,TCP,15,4096,2
0.27951,209,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.121935,171,25,TCP,15,4096,2
0.0641866,160,25,TCP,15,4096,2
0.0657292,161,25,TCP,15,4096,2
0.0822454,164,25,TCP,15,4096,2
0.331423,225,25,TCP,15,4096,2
0.0329877,155,25,TCP,15,4096,2
0.0887743,165,25,TCP,15,4096,2
0.355217,233,25,TCP,15,4096,2
0.423214,261,25,TCP,15,4096,2
0.364865,237,25,TCP,15,4096,2
0.0139718,152,25,TCP,15,4096,2
0.0777574,163,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0229299,154,25,TCP,15,4096,2
0.00110618,150,25,TCP,15,4096,2
0.0383237,156,25,TCP,15,4096,2
0.0248789,154,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.362505,236,25,TCP,15,4096,2
0.0836506,164,25,TCP,15,4096,2
0.0745378,162,25,TCP,15,4096,2
0.118628,170,25,TCP,15,4096,2
0.0414336,157,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.364865,237,25,TCP,15,4096,2
0.443725,270,25,TCP,15,4096,2
0.0771323,163,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.32191,222,25,TCP,15,4096,2
0.00860342,151,25,TCP,15,4096,2
0.0159416,153,25,TCP,15,4096,2
0.000844132,150,25,TCP,15,4096,2
0.0641866,160,25,TCP,15,4096,2
0.000343882,150,25,TCP,15,4096,2
0.102003,167,25,TCP,15,4096,2
0.0989192,167,25,TCP,15,4096,2
0.100886,167,25,TCP,15,4096,2
0.099075,167,25,TCP,15,4096,2
0.103947,168,25,TCP,15,4096,2
0.0114495,152,25,TCP,15,4096,2
0.0258531,154,25,TCP,15,4096,2
0.350224,231,25,TCP,15,4096,2
0.22584,194,25,TCP,15,4096,2
0.339426,227,25,TCP,15,4096,2
0.507994,306,25,TCP,15,4096,2
0.121935,171,25,TCP,15,4096,2
0.22663,194,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.00618759,151,25,TCP,15,4096,2
0.321262,221,25,TCP,15,4096,2
0.00605658,151,25,TCP,15,4096,2
0.349452,231,25,TCP,15,4096,2
0.0153586,152,25,TCP,15,4096,2
0.327258,223,25,TCP,15,4096,2
0.00662521,151,25,TCP,15,4096,2
0.0844934,164,25,TCP,15,4096,2
0.0444176,157,25,TCP,15,4096,2
0.0508525,158,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0514353,158,25,TCP,15,4096,2
0.0907022,165,25,TCP,15,4096,2
0.329713,224,25,TCP,15,4096,2
0.351926,232,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.406824,253,25,TCP,15,4096,2
0.0198995,153,25,TCP,15,4096,2
0.0671825,161,25,TCP,15,4096,2
0.424764,261,25,TCP,15,4096,2
0.393405,248,25,TCP,15,4096,2
0.371979,239,25,TCP,15,4096,2
0.434189,266,25,TCP,15,4096,2
0.439249,268,25,TCP,15,4096,2
0.44182,269,25,TCP,15,4096,2
0.205551,189,25,TCP,15,4096,2
0.0593229,160,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.298883,214,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.39922,250,25,TCP,15,4096,2
0.0153586,152,25,TCP,15,4096,2
0.0397393,156,25,TCP,15,4096,2
0.292723,212,25,TCP,15,4096,2
0.0153586,152,25,TCP,15,4096,2
0.327258,223,25,TCP,15,4096,2
0.0285822,155,25,TCP,15,4096,2
0.434334,266,25,TCP,15,4096,2
0.292811,212,25,TCP,15,4096,2
0.0273701,154,25,TCP,15,4096,2
0.231538,195,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.00618759,151,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0205641,153,25,TCP,15,4096,2
0.355435,233,25,TCP,15,4096,2
0.40653,253,25,TCP,15,4096,2
0.355219,233,25,TCP,15,4096,2
0.355217,233,25,TCP,15,4096,2
0.404,252,25,TCP,15,4096,2
0.0153586,152,25,TCP,15,4096,2
0.327258,223,25,TCP,15,4096,2
0.337877,227,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.300187,215,25,TCP,15,4096,2
0.0782436,163,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.207227,189,25,TCP,15,4096,2
0.0453659,157,25,TCP,15,4096,2
0.0238376,154,25,TCP,15,4096,2
0.0285822,155,25,TCP,15,4096,2
0.434334,266,25,TCP,15,4096,2
0.051704,158,25,TCP,15,4096,2
0.0769848,163,25,TCP,15,4096,2
0.371979,239,25,TCP,15,4096,2
0.376245,241,25,TCP,15,4096,2
0.0763725,163,25,TCP,15,4096,2
0.0887743,165,25,TCP,15,4096,2
0.390769,247,25,TCP,15,4096,2
0.228885,195,25,TCP,15,4096,2
0.00728017,151,25,TCP,15,4096,2
0.423333,261,25,TCP,15,4096,2
0.0778244,163,25,TCP,15,4096,2
0.358764,234,25,TCP,15,4096,2
0.371979,239,25,TCP,15,4096,2
0.434189,266,25,TCP,15,4096,2
0.439249,268,25,TCP,15,4096,2
0.44182,269,25,TCP,15,4096,2
0.0314717,155,25,TCP,15,4096,2
0.433829,265,25,TCP,15,4096,2
0.206133,189,25,TCP,15,4096,2
0.442276,270,25,TCP,15,4096,2
0.445123,271,25,TCP,15,4096,2
0.433334,265,25,TCP,15,4096,2
0.449209,273,25,TCP,15,4096,2
0.434334,266,25,TCP,15,4096,2
0.0273701,154,25,TCP,15,4096,2
0.231538,195,25,TCP,15,4096,2
0.00355392,151,25,TCP,15,4096,2
0.339184,227,25,TCP,15,4096,2
0.00410304,151,25,TCP,15,4096,2
0.0155341,152,25,TCP,15,4096,2
0.0760321,162,25,TCP,15,4096,2
0.0779476,163,25,TCP,15,4096,2
0.0249944,154,25,TCP,15,4096,2
0.0573192,159,25,TCP,15,4096,2
0.441118,269,25,TCP,15,4096,2
0.250937,201,25,TCP,15,4096,2
0.263279,204,25,TCP,15,4096,2
0.0778244,163,25,TCP,15,4096,2
0.028823,155,25,TCP,15,4096,2
0.358764,234,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.369004,238,25,TCP,15,4096,2
0.416807,258,25,TCP,15,4096,2
0.447902,272,25,TCP,15,4096,2
0.286059,210,25,TCP,15,4096,2
0.0796526,163,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.509887,307,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.051704,158,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.252179,201,25,TCP,15,4096,2
0.041194,157,25,TCP,15,4096,2
0.0641866,160,25,TCP,15,4096,2
0.051704,158,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.252179,201,25,TCP,15,4096,2
0.041194,157,25,TCP,15,4096,2
0.0242231,154,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.000410831,150,25,TCP,15,4096,2
0.0777574,163,25,TCP,15,4096,2
0.0760321,162,25,TCP,15,4096,2
0.0779476,163,25,TCP,15,4096,2
0.0249944,154,25,TCP,15,4096,2
0.0573192,159,25,TCP,15,4096,2
0.441118,269,25,TCP,15,4096,2
0.250937,201,25,TCP,15,4096,2
0.263279,204,25,TCP,15,4096,2
0.0219813,153,25,TCP,15,4096,2
0.00697444,151,25,TCP,15,4096,2
0.472474,285,25,TCP,15,4096,2
0.025128,154,25,TCP,15,4096,2
0.448634,273,25,TCP,15,4096,2
0.544953,330,25,TCP,15,4096,2
0.631547,408,25,TCP,15,4096,2
0.472474,285,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.472474,285,25,TCP,15,4096,2
0.00296277,151,25,TCP,15,4096,2
0.668807,454,25,TCP,15,4096,2
0.25489,202,25,TCP,15,4096,2
0.331881,225,25,TCP,15,4096,2
0.542746,329,25,TCP,15,4096,2
0.653896,435,25,TCP,15,4096,2
0.696657,496,25,TCP,15,4096,2
0.213843,191,25,TCP,15,4096,2
0.0204102,153,25,TCP,15,4096,2
0.519506,313,25,TCP,15,4096,2
0.0169074,153,25,TCP,15,4096,2
0.372374,239,25,TCP,15,4096,2
0.272789,207,25,TCP,15,4096,2
0.785682,702,25,TCP,15,4096,2
0.693943,492,25,TCP,15,4096,2
0.0137906,152,25,TCP,15,4096,2
0.572292,352,25,TCP,15,4096,2
0.533022,322,25,TCP,15,4096,2
0.629567,406,25,TCP,15,4096,2
0.326589,223,25,TCP,15,4096,2
0.454451,276,25,TCP,15,4096,2
0.40653,253,25,TCP,15,4096,2
0.287111,211,25,TCP,15,4096,2
0.259314,203,25,TCP,15,4096,2
0.333693,226,25,TCP,15,4096,2
0.307132,217,25,TCP,15,4096,2
0.671843,458,25,TCP,15,4096,2
0.111773,169,25,TCP,15,4096,2
0.0292928,155,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.66184,445,25,TCP,15,4096,2
0.332097,225,25,TCP,15,4096,2
0.774915,669,25,TCP,15,4096,2
0.343721,229,25,TCP,15,4096,2
0.434098,266,25,TCP,15,4096,2
0.000806996,150,25,TCP,15,4096,2
0.629288,406,25,TCP,15,4096,2
0.697085,497,25,TCP,15,4096,2
0.529993,320,25,TCP,15,4096,2
0.022203,154,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0297813,155,25,TCP,15,4096,2
0.733722,565,25,TCP,15,4096,2
0.029077,155,25,TCP,15,4096,2
0.339426,227,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0421461,157,25,TCP,15,4096,2
0.656401,438,25,TCP,15,4096,2
0.104967,168,25,TCP,15,4096,2
0.762727,634,25,TCP,15,4096,2
0.348781,231,25,TCP,15,4096,2
0.355219,233,25,TCP,15,4096,2
0.0274362,154,25,TCP,15,4096,2
0.0252526,154,25,TCP,15,4096,2
0.728538,554,25,TCP,15,4096,2
0.653261,434,25,TCP,15,4096,2
0.76265,634,25,TCP,15,4096,2
0.66814,453,25,TCP,15,4096,2
0.0153586,152,25,TCP,15,4096,2
0.349452,231,25,TCP,15,4096,2
0.406824,253,25,TCP,15,4096,2
0.22663,194,25,TCP,15,4096,2
0.669312,455,25,TCP,15,4096,2
0.487316,293,25,TCP,15,4096,2
0.761258,630,25,TCP,15,4096,2
0.32862,224,25,TCP,15,4096,2
0.692648,489,25,TCP,15,4096,2
0.597678,374,25,TCP,15,4096,2
0.520334,313,25,TCP,15,4096,2
0.0242231,154,25,TCP,15,4096,2
0.254714,202,25,TCP,15,4096,2
0.272683,207,25,TCP,15,4096,2
0.29964,215,25,TCP,15,4096,2
0.458116,277,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.588983,366,25,TCP,15,4096,2
0.358764,234,25,TCP,15,4096,2
0.632138,409,25,TCP,15,4096,2
0.292851,212,25,TCP,15,4096,2
0.660437,443,25,TCP,15,4096,2
0.780613,686,25,TCP,15,4096,2
0.789333,714,25,TCP,15,4096,2
0.617193,393,25,TCP,15,4096,2
0.213504,191,25,TCP,15,4096,2
0.025128,154,25,TCP,15,4096,2
0.415448,257,25,TCP,15,4096,2
0.634752,412,25,TCP,15,4096,2
0.584091,362,25,TCP,15,4096,2
0.561754,343,25,TCP,15,4096,2
0.250565,200,25,TCP,15,4096,2
0.656727,438,25,TCP,15,4096,2
0.335029,226,25,TCP,15,4096,2
0.53663,324,25,TCP,15,4096,2
0.765147,641,25,TCP,15,4096,2
0.615642,391,25,TCP,15,4096,2
0.797852,744,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.00055377,150,25,TCP,15,4096,2
0.339184,227,25,TCP,15,4096,2
0.643553,422,25,TCP,15,4096,2
0.22621,194,25,TCP,15,4096,2
0.529491,320,25,TCP,15,4096,2
0.514936,310,25,TCP,15,4096,2
0.668627,454,25,TCP,15,4096,2
0.0134746,152,25,TCP,15,4096,2
0.457517,277,25,TCP,15,4096,2
0.508159,306,25,TCP,15,4096,2
0.633942,411,25,TCP,15,4096,2
0.428017,263,25,TCP,15,4096,2
0.324551,222,25,TCP,15,4096,2
0.324678,222,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.527709,318,25,TCP,15,4096,2
0.707577,514,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.000696303,150,25,TCP,15,4096,2
0.337877,227,25,TCP,15,4096,2
0.0779476,163,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.292811,212,25,TCP,15,4096,2
0.473814,286,25,TCP,15,4096,2
0.275196,207,25,TCP,15,4096,2
0.00188869,150,25,TCP,15,4096,2
0.285201,210,25,TCP,15,4096,2
0.309002,217,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.416447,258,25,TCP,15,4096,2
0.0463255,157,25,TCP,15,4096,2
0.772234,661,25,TCP,15,4096,2
0.665716,450,25,TCP,15,4096,2
0.727795,553,25,TCP,15,4096,2
0.131949,173,25,TCP,15,4096,2
0.000332889,150,25,TCP,15,4096,2
0.240656,198,25,TCP,15,4096,2
0.0137078,152,25,TCP,15,4096,2
0.0258531,154,25,TCP,15,4096,2
0.0346128,155,25,TCP,15,4096,2
0.321262,221,25,TCP,15,4096,2
0.347409,230,25,TCP,15,4096,2
0.400289,251,25,TCP,15,4096,2
0.522441,315,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.646949,426,25,TCP,15,4096,2
0.00127694,150,25,TCP,15,4096,2
0.632261,409,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0395865,156,25,TCP,15,4096,2
0.276785,208,25,TCP,15,4096,2
0.415447,257,25,TCP,15,4096,2
0.66967,455,25,TCP,15,4096,2
0.684459,477,25,TCP,15,4096,2
0.757788,621,25,TCP,15,4096,2
0.549946,334,25,TCP,15,4096,2
0.649309,429,25,TCP,15,4096,2
0.0105092,152,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0198995,153,25,TCP,15,4096,2
0.0593229,160,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.454288,275,25,TCP,15,4096,2
0.359375,235,25,TCP,15,4096,2
0.39922,250,25,TCP,15,4096,2
0.435395,266,25,TCP,15,4096,2
0.263279,204,25,TCP,15,4096,2
0.228522,195,25,TCP,15,4096,2
0.041194,157,25,TCP,15,4096,2
0.404,252,25,TCP,15,4096,2
0.597447,374,25,TCP,15,4096,2
0.315869,220,25,TCP,15,4096,2
0.6847,477,25,TCP,15,4096,2
0.0192033,153,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.220165,193,25,TCP,15,4096,2
0.000410831,150,25,TCP,15,4096,2
0.331516,225,25,TCP,15,4096,2
0.00136055,150,25,TCP,15,4096,2
0.448634,273,25,TCP,15,4096,2
0.637394,415,25,TCP,15,4096,2
0.645497,424,25,TCP,15,4096,2
0.57863,357,25,TCP,15,4096,2
0.527758,318,25,TCP,15,4096,2
0.584169,362,25,TCP,15,4096,2
0.398809,250,25,TCP,15,4096,2
0.668432,454,25,TCP,15,4096,2
0.719487,536,25,TCP,15,4096,2
0.382762,243,25,TCP,15,4096,2
0.192338,186,25,TCP,15,4096,2
0.0022774,150,25,TCP,15,4096,2
0.660031,442,25,TCP,15,4096,2
0.458511,278,25,TCP,15,4096,2
0.100059,167,25,TCP,15,4096,2
0.00391332,151,25,TCP,15,4096,2
0.200554,188,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.436472,267,25,TCP,15,4096,2
0.460124,278,25,TCP,15,4096,2
0.214937,191,25,TCP,15,4096,2
0.107424,168,25,TCP,15,4096,2
0.787817,709,25,TCP,15,4096,2
0.448633,273,25,TCP,15,4096,2
0.0228225,154,25,TCP,15,4096,2
0.159702,179,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0127156,152,25,TCP,15,4096,2
0.00697444,151,25,TCP,15,4096,2
0.0201071,153,25,TCP,15,4096,2
0.204437,189,25,TCP,15,4096,2
0.35257,232,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.30912,217,25,TCP,15,4096,2
0.520267,313,25,TCP,15,4096,2
0.653282,434,25,TCP,15,4096,2
0.793926,730,25,TCP,15,4096,2
0.00214406,150,25,TCP,15,4096,2
0.34122,228,25,TCP,15,4096,2
0.360129,235,25,TCP,15,4096,2
0.390769,247,25,TCP,15,4096,2
0.455396,276,25,TCP,15,4096,2
0.46895,283,25,TCP,15,4096,2
0.782403,692,25,TCP,15,4096,2
0.704307,509,25,TCP,15,4096,2
0.614451,390,25,TCP,15,4096,2
0.0137159,152,25,TCP,15,4096,2
0.00159508,150,25,TCP,15,4096,2
0.00819386,151,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.861679,1088,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.572822,352,25,TCP,15,4096,2
0.400345,251,25,TCP,15,4096,2
0.397659,250,25,TCP,15,4096,2
0.414494,257,25,TCP,15,4096,2
0.408911,254,25,TCP,15,4096,2
0.376245,241,25,TCP,15,4096,2
0.594835,371,25,TCP,15,4096,2
0.569727,349,25,TCP,15,4096,2
0.328413,224,25,TCP,15,4096,2
0.400117,251,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.032496,155,25,TCP,15,4096,2
0.447696,272,25,TCP,15,4096,2
0.784562,698,25,TCP,15,4096,2
0.4217,260,25,TCP,15,4096,2
0.0155341,152,25,TCP,15,4096,2
0.340128,228,25,TCP,15,4096,2
0.327258,223,25,TCP,15,4096,2
0.00110963,150,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.22584,194,25,TCP,15,4096,2
0.761288,630,25,TCP,15,4096,2
0.351926,232,25,TCP,15,4096,2
0.439249,268,25,TCP,15,4096,2
0.228885,195,25,TCP,15,4096,2
0.560247,342,25,TCP,15,4096,2
0.671943,459,25,TCP,15,4096,2
0.649277,429,25,TCP,15,4096,2
0.716373,530,25,TCP,15,4096,2
0.523074,315,25,TCP,15,4096,2
0.392558,247,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.62515,401,25,TCP,15,4096,2
0.411995,256,25,TCP,15,4096,2
0.663584,447,25,TCP,15,4096,2
0.330529,224,25,TCP,15,4096,2
0.580127,358,25,TCP,15,4096,2
0.678547,468,25,TCP,15,4096,2
0.344418,229,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.0442677,157,25,TCP,15,4096,2
0.00075091,150,25,TCP,15,4096,2
0.286059,210,25,TCP,15,4096,2
0.0527574,158,25,TCP,15,4096,2
0.758087,622,25,TCP,15,4096,2
0.088941,165,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.633947,411,25,TCP,15,4096,2
0.635468,413,25,TCP,15,4096,2
0.343137,229,25,TCP,15,4096,2
0.621593,397,25,TCP,15,4096,2
0.344908,229,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.270326,206,25,TCP,15,4096,2
0.471266,284,25,TCP,15,4096,2
0.0199074,153,25,TCP,15,4096,2
0.722872,543,25,TCP,15,4096,2
0.266407,205,25,TCP,15,4096,2
0.668503,454,25,TCP,15,4096,2
0.591716,368,25,TCP,15,4096,2
0.789338,714,25,TCP,15,4096,2
0.6633,447,25,TCP,15,4096,2
0.580019,358,25,TCP,15,4096,2
0.631394,408,25,TCP,15,4096,2
0.380061,242,25,TCP,15,4096,2
0.661539,444,25,TCP,15,4096,2
0.392938,248,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.355435,233,25,TCP,15,4096,2
0.604864,381,25,TCP,15,4096,2
0.27163,206,25,TCP,15,4096,2
0.658759,441,25,TCP,15,4096,2
0.334932,226,25,TCP,15,4096,2
0.677543,466,25,TCP,15,4096,2
0.734976,568,25,TCP,15,4096,2
0.786908,706,25,TCP,15,4096,2
0.635827,413,25,TCP,15,4096,2
0.443581,270,25,TCP,15,4096,2
0.0276092,154,25,TCP,15,4096,2
0.00605658,151,25,TCP,15,4096,2
0.350224,231,25,TCP,15,4096,2
0.362505,236,25,TCP,15,4096,2
0.217751,192,25,TCP,15,4096,2
0.0836506,164,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.000844132,150,25,TCP,15,4096,2
0.596733,373,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.594629,371,25,TCP,15,4096,2
0.0771323,163,25,TCP,15,4096,2
0.0759486,162,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.348719,231,25,TCP,15,4096,2
0.434334,266,25,TCP,15,4096,2
0.299522,214,25,TCP,15,4096,2
0.300187,215,25,TCP,15,4096,2
0.449983,273,25,TCP,15,4096,2
0.674116,462,25,TCP,15,4096,2
0.0414336,157,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.000343882,150,25,TCP,15,4096,2
0.00662521,151,25,TCP,15,4096,2
0.313483,219,25,TCP,15,4096,2
0.0763725,163,25,TCP,15,4096,2
0.205641,189,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.047121,158,25,TCP,15,4096,2
0.231538,195,25,TCP,15,4096,2
0.382991,244,25,TCP,15,4096,2
0.583251,361,25,TCP,15,4096,2
0.59482,371,25,TCP,15,4096,2
0.283232,210,25,TCP,15,4096,2
0.32371,222,25,TCP,15,4096,2
0.388621,246,25,TCP,15,4096,2
0.0706411,162,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.512105,308,25,TCP,15,4096,2
0.573269,352,25,TCP,15,4096,2
0.389749,246,25,TCP,15,4096,2
0.669157,455,25,TCP,15,4096,2
0.0508525,158,25,TCP,15,4096,2
0.292723,212,25,TCP,15,4096,2
0.423302,261,25,TCP,15,4096,2
0.420109,259,25,TCP,15,4096,2
0.0466741,157,25,TCP,15,4096,2
0.472335,285,25,TCP,15,4096,2
0.506879,305,25,TCP,15,4096,2
0.389327,246,25,TCP,15,4096,2
0.646219,425,25,TCP,15,4096,2
0.0514353,158,25,TCP,15,4096,2
0.335436,226,25,TCP,15,4096,2
0.552369,336,25,TCP,15,4096,2
0.657179,439,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.254606,202,25,TCP,15,4096,2
0.421082,260,25,TCP,15,4096,2
0.0745378,162,25,TCP,15,4096,2
0.361665,235,25,TCP,15,4096,2
0.00192727,150,25,TCP,15,4096,2
0.464232,281,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.346817,230,25,TCP,15,4096,2
0.783617,695,25,TCP,15,4096,2
0.707003,513,25,TCP,15,4096,2
0.326247,223,25,TCP,15,4096,2
0.745739,592,25,TCP,15,4096,2
0.00728017,151,25,TCP,15,4096,2
0.091449,165,25,TCP,15,4096,2
0.27951,209,25,TCP,15,4096,2
0.644275,423,25,TCP,15,4096,2
0.722161,541,25,TCP,15,4096,2
0.786154,704,25,TCP,15,4096,2
0.760371,628,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.300258,215,25,TCP,15,4096,2
0.331423,225,25,TCP,15,4096,2
0.577186,356,25,TCP,15,4096,2
0.286925,211,25,TCP,15,4096,2
0.0256263,154,25,TCP,15,4096,2
0.0887743,165,25,TCP,15,4096,2
0.355217,233,25,TCP,15,4096,2
0.423214,261,25,TCP,15,4096,2
0.665087,449,25,TCP,15,4096,2
0.67387,461,25,TCP,15,4096,2
0.718817,535,25,TCP,15,4096,2
0.272061,206,25,TCP,15,4096,2
0,150,25,TCP,15,4096,2
0.645939,425,25,TCP,15,4096,2
0.763146,635,25,TCP,15,4096,2
0.471481,284,25,TCP,15,4096,2
0.444406,271,25,TCP,15,4096,2
0.0219889,153,25,TCP,15,4096,2
0.670269,456,25,TCP,15,4096,2
0.562222,343,25,TCP,15,4096,2
0.392509,247,25,TCP,15,4096,2
0.757452,620,25,TCP,15,4096,2
0.00121091,150,25,TCP,15,4096,2
0.0453659,157,25,TCP,15,8192,2
0.0331927,155,25,TCP,15,8192,2
0,150,25,TCP,15,8192,2
0.0835012,164,25,TCP,15,8192,2
0.0249944,154,25,TCP,15,8192,2
0.0778244,163,25,TCP,15,8192,2
0.320856,221,25,TCP,15,8192,2
0.0219813,153,25,TCP,15,8192,2
0,150,25,TCP,15,8192,2
0.446231,271,25,TCP,15,8192,2
0.00410304,151,25,TCP,15,8192,2
0.051704,158,25,TCP,15,8192,2
0.0796526,163,25,TCP,15,8192,2
0.40653,253,25,TCP,15,8192,2
0.287111,211,25,TCP,15,8192,2
0.210701,190,25,TCP,15,8192,2
0.285099,210,25,TCP,15,8192,2
0.436493,267,25,TCP,15,8192,2
0.00678421,151,25,TCP,15,8192,2
0.0238376,154,25,TCP,15,8192,2
0.0292928,155,25,TCP,15,8192,2
0,150,25,TCP,15,8192,2
0.00355392,151,25,TCP,15,8192,2
0.028823,155,25,TCP,15,8192,2
0.442276,270,25,TCP,15,8192,2
0.448487,273,25,TCP,15,8192,2
0.000816167,150,25,TCP,15,8192,2
0.029077,155,25,TCP,15,8192,2
0.205551,189,25,TCP,15,8192,2
0.339426,227,25,TCP,15,8192,2
0,150,25,TCP,15,8192,2
0.348781,231,25,TCP,15,8192,2
0.355219,233,25,TCP,15,8192,2
0.369004,238,25,TCP,15,8192,2
0.44182,269,25,TCP,15,8192,2
0.351978,232,25,TCP,15,8192,2
0.0153586,152,25,TCP,15,8192,2
0.0494954,158,25,TCP,15,8192,2
0.349452,231,25,TCP,15,8192,2
0.406824,253,25,TCP,15,8192,2
0.22663,194,25,TCP,15,8192,2
0.332469,225,25,TCP,15,8192,2
0.32862,224,25,TCP,15,8192,2
0.371979,239,25,TCP,15,8192,2
0.329713,224,25,TCP,15,8192,2
0.340714,228,25,TCP,15,8192,2
0.252179,201,25,TCP,15,8192,2
0.447902,272,25,TCP,15,8192,2
0.0242231,154,25,TCP,15,8192,2
0.000347879,150,25,TCP,15,8192,2
0.0755531,162,25,TCP,15,8192,2
0.0517833,158,25,TCP,15,8192,2
0.0760321,162,25,TCP,15,8192,2
0.0671825,161,25,TCP,15,8192,2
0.0907022,165,25,TCP,15,8192,2
0.0782436,163,25,TCP,15,8192,2
0.358764,234,25,TCP,15,8192,2
0.025128,154,25,TCP,15,8192,2
0.4218,260,25,TCP,15,8192,2
